order_id,date_key,location_id,status_id,cust_id,item_id,payment_method_id,ref_num_id,total,
100454885,172,21357,7,88597,747718,2,24151,2000,
100454885,172,2175,7,88597,747718,2,24151,2000,
100454885,172,12368,7,88597,747718,2,24151,2000,
100454885,172,22129,7,88597,747718,2,24151,2000,
100454885,172,21274,7,88597,747718,2,24151,2000,
100454885,172,8846,7,88597,747718,2,24151,2000,
100454885,172,23075,7,88597,747718,2,24151,2000,
100454885,172,12638,7,88597,747718,2,24151,2000,
100454885,172,25840,7,88597,747718,2,24151,2000,
100454885,172,26989,7,88597,747718,2,24151,2000,
100454885,172,26827,7,88597,747718,2,24151,2000,
100454885,172,26309,7,88597,747718,2,24151,2000,
100454885,172,31744,7,88597,747718,2,24151,2000,
100454886,172,11467,7,64202,747719,12,8431,1200,
100454886,172,31733,7,64202,747719,12,8431,1200,
100454887,172,10456,7,88514,747720,10,49843,3600,
100454887,172,33482,7,88514,747720,10,49843,3600,
100454888,172,21713,6,88598,747721,5,48266,104,
100454888,172,20166,6,88598,747721,5,48266,104,
100454888,172,28114,6,88598,747721,5,48266,104,
100454888,172,17875,6,88598,747721,5,48266,104,
100454888,172,15042,6,88598,747721,5,48266,104,
100454888,172,12658,6,88598,747721,5,48266,104,
100454888,172,9202,6,88598,747721,5,48266,104,
100454888,172,7425,6,88598,747721,5,48266,104,
100454888,172,26593,6,88598,747721,5,48266,104,
100454888,172,20422,6,88598,747721,5,48266,104,
100454888,172,9641,6,88598,747721,5,48266,104,
100454888,172,26522,6,88598,747721,5,48266,104,
100454888,172,12054,6,88598,747721,5,48266,104,
100454888,172,6417,6,88598,747721,5,48266,104,
100454888,172,12489,6,88598,747721,5,48266,104,
100454888,172,6369,6,88598,747721,5,48266,104,
100454888,172,18769,6,88598,747721,5,48266,104,
100454889,172,30291,6,88599,747723,5,52289,50.5,
100454890,172,13142,7,87798,747724,10,40342,300,
100454890,172,32946,7,87798,747724,10,40342,300,
100454890,172,23817,7,87798,747724,10,40342,300,
100454890,172,1886,7,87798,747724,10,40342,300,
100454891,172,28620,6,88600,747725,5,22017,144,
100454891,172,28620,6,88600,747727,5,22017,104,
100454892,172,32660,7,88601,747729,2,25834,1600,
100454892,172,421,7,88601,747729,2,25834,1600,
100454892,172,19792,7,88601,747729,2,25834,1600,
100454892,172,18025,7,88601,747729,2,25834,1600,
100454892,172,398,7,88601,747729,2,25834,1600,
100454892,172,13153,7,88601,747729,2,25834,1600,
100454892,172,26040,7,88601,747729,2,25834,1600,
100454892,172,23911,7,88601,747729,2,25834,1600,
100454892,172,9502,7,88601,747729,2,25834,1600,
100454892,172,22552,7,88601,747729,2,25834,1600,
100454892,172,25737,7,88601,747729,2,25834,1600,
100454892,172,10720,7,88601,747729,2,25834,1600,
100454892,172,5385,7,88601,747729,2,25834,1600,
100454892,172,14786,7,88601,747729,2,25834,1600,
100454892,172,20297,7,88601,747729,2,25834,1600,
100454892,172,8370,7,88601,747729,2,25834,1600,
100454892,172,1190,7,88601,747729,2,25834,1600,
100454892,172,6511,7,88601,747729,2,25834,1600,
100454892,172,2405,7,88601,747729,2,25834,1600,
100454892,172,31195,7,88601,747729,2,25834,1600,
100454892,172,27778,7,88601,747729,2,25834,1600,
100454892,172,25563,7,88601,747729,2,25834,1600,
100454892,172,1483,7,88601,747729,2,25834,1600,
100454892,172,27701,7,88601,747729,2,25834,1600,
100454892,172,6249,7,88601,747729,2,25834,1600,
100454892,172,10509,7,88601,747729,2,25834,1600,
100454892,172,21281,7,88601,747729,2,25834,1600,
100454892,172,30419,7,88601,747729,2,25834,1600,
100454892,172,5429,7,88601,747729,2,25834,1600,
100454892,172,2227,7,88601,747729,2,25834,1600,
100454892,172,15073,7,88601,747729,2,25834,1600,
100454892,172,7125,7,88601,747729,2,25834,1600,
100454892,172,7331,7,88601,747729,2,25834,1600,
100454892,172,2720,7,88601,747729,2,25834,1600,
100454892,172,12569,7,88601,747729,2,25834,1600,
100454892,172,14394,7,88601,747729,2,25834,1600,
100454892,172,30203,7,88601,747729,2,25834,1600,
100454892,172,24538,7,88601,747729,2,25834,1600,
100454892,172,15384,7,88601,747729,2,25834,1600,
100454892,172,11423,7,88601,747729,2,25834,1600,
100454892,172,31482,7,88601,747729,2,25834,1600,
100454892,172,17654,7,88601,747729,2,25834,1600,
100454892,172,23649,7,88601,747729,2,25834,1600,
100454892,172,17717,7,88601,747729,2,25834,1600,
100454892,172,26811,7,88601,747729,2,25834,1600,
100454892,172,3290,7,88601,747729,2,25834,1600,
100454892,172,482,7,88601,747729,2,25834,1600,
100454892,172,14311,7,88601,747729,2,25834,1600,
100454892,172,12491,7,88601,747729,2,25834,1600,
100454892,172,152,7,88601,747729,2,25834,1600,
100454892,172,27863,7,88601,747729,2,25834,1600,
100454892,172,10320,7,88601,747729,2,25834,1600,
100454892,172,29025,7,88601,747729,2,25834,1600,
100454892,172,21073,7,88601,747729,2,25834,1600,
100454892,172,16387,7,88601,747729,2,25834,1600,
100454892,172,28978,7,88601,747729,2,25834,1600,
100454892,172,3557,7,88601,747729,2,25834,1600,
100454892,172,24750,7,88601,747729,2,25834,1600,
100454892,172,32382,7,88601,747729,2,25834,1600,
100454893,172,12767,6,88602,747730,5,23473,144,
100454894,172,12403,6,88568,747732,10,53293,200,
100454894,172,25467,6,88568,747732,10,53293,200,
100454894,172,5131,6,88568,747732,10,53293,200,
100454894,172,14847,6,88568,747732,10,53293,200,
100454895,172,776,6,88603,747733,2,49702,200,
100454895,172,28887,6,88603,747733,2,49702,200,
100454895,172,20921,6,88603,747733,2,49702,200,
100454895,172,24258,6,88603,747733,2,49702,200,
100454895,172,31349,6,88603,747733,2,49702,200,
100454895,172,26909,6,88603,747733,2,49702,200,
100454895,172,25205,6,88603,747733,2,49702,200,
100454895,172,6525,6,88603,747733,2,49702,200,
100454895,172,3134,6,88603,747733,2,49702,200,
100454895,172,31699,6,88603,747733,2,49702,200,
100454895,172,23787,6,88603,747733,2,49702,200,
100454895,172,25752,6,88603,747733,2,49702,200,
100454895,172,19677,6,88603,747733,2,49702,200,
100454895,172,26191,6,88603,747733,2,49702,200,
100454895,172,13337,6,88603,747733,2,49702,200,
100454895,172,22051,6,88603,747733,2,49702,200,
100454895,172,29050,6,88603,747733,2,49702,200,
100454895,172,33332,6,88603,747733,2,49702,200,
100454895,172,8156,6,88603,747733,2,49702,200,
100454895,172,20670,6,88603,747733,2,49702,200,
100454895,172,32792,6,88603,747733,2,49702,200,
100454895,172,30014,6,88603,747733,2,49702,200,
100454895,172,13733,6,88603,747733,2,49702,200,
100454895,172,21088,6,88603,747733,2,49702,200,
100454895,172,8521,6,88603,747733,2,49702,200,
100454895,172,12696,6,88603,747733,2,49702,200,
100454895,172,20261,6,88603,747733,2,49702,200,
100454895,172,2030,6,88603,747733,2,49702,200,
100454895,172,13965,6,88603,747733,2,49702,200,
100454895,172,22065,6,88603,747733,2,49702,200,
100454895,172,33354,6,88603,747733,2,49702,200,
100454895,172,10670,6,88603,747733,2,49702,200,
100454895,172,19153,6,88603,747733,2,49702,200,
100454895,172,2757,6,88603,747733,2,49702,200,
100454895,172,3753,6,88603,747733,2,49702,200,
100454895,172,12423,6,88603,747733,2,49702,200,
100454895,172,11277,6,88603,747733,2,49702,200,
100454895,172,26205,6,88603,747733,2,49702,200,
100454895,172,3243,6,88603,747733,2,49702,200,
100454895,172,4483,6,88603,747733,2,49702,200,
100454895,172,8734,6,88603,747733,2,49702,200,
100454895,172,30015,6,88603,747733,2,49702,200,
100454895,172,1343,6,88603,747733,2,49702,200,
100454895,172,6809,6,88603,747733,2,49702,200,
100454895,172,13960,6,88603,747733,2,49702,200,
100454895,172,3125,6,88603,747733,2,49702,200,
100454895,172,20258,6,88603,747733,2,49702,200,
100454895,172,508,6,88603,747733,2,49702,200,
100454895,172,26492,6,88603,747733,2,49702,200,
100454895,172,31110,6,88603,747733,2,49702,200,
100454895,172,16094,6,88603,747733,2,49702,200,
100454895,172,24940,6,88603,747733,2,49702,200,
100454895,172,16481,6,88603,747733,2,49702,200,
100454895,172,473,6,88603,747733,2,49702,200,
100454895,172,28791,6,88603,747733,2,49702,200,
100454895,172,6794,6,88603,747733,2,49702,200,
100454895,172,5630,6,88603,747733,2,49702,200,
100454895,172,15512,6,88603,747733,2,49702,200,
100454895,172,23177,6,88603,747733,2,49702,200,
100454895,172,26574,6,88603,747733,2,49702,200,
100454895,172,11699,6,88603,747733,2,49702,200,
100454895,172,26526,6,88603,747733,2,49702,200,
100454895,172,12436,6,88603,747733,2,49702,200,
100454895,172,20923,6,88603,747733,2,49702,200,
100454895,172,7044,6,88603,747733,2,49702,200,
100454895,172,10900,6,88603,747733,2,49702,200,
100454895,172,13569,6,88603,747733,2,49702,200,
100454895,172,13011,6,88603,747733,2,49702,200,
100454895,172,9888,6,88603,747733,2,49702,200,
100454895,172,24049,6,88603,747733,2,49702,200,
100454895,172,1188,6,88603,747733,2,49702,200,
100454895,172,15802,6,88603,747733,2,49702,200,
100454895,172,22764,6,88603,747733,2,49702,200,
100454895,172,22332,6,88603,747733,2,49702,200,
100454895,172,32107,6,88603,747733,2,49702,200,
100454895,172,14188,6,88603,747733,2,49702,200,
100454895,172,24055,6,88603,747733,2,49702,200,
100454895,172,13591,6,88603,747733,2,49702,200,
100454895,172,10519,6,88603,747733,2,49702,200,
100454895,172,1003,6,88603,747733,2,49702,200,
100454895,172,220,6,88603,747733,2,49702,200,
100454895,172,18605,6,88603,747733,2,49702,200,
100454895,172,2735,6,88603,747733,2,49702,200,
100454895,172,32748,6,88603,747733,2,49702,200,
100454895,172,1024,6,88603,747733,2,49702,200,
100454895,172,17031,6,88603,747733,2,49702,200,
100454895,172,18844,6,88603,747733,2,49702,200,
100454895,172,16477,6,88603,747733,2,49702,200,
100454895,172,7079,6,88603,747733,2,49702,200,
100454895,172,17438,6,88603,747733,2,49702,200,
100454895,172,28430,6,88603,747733,2,49702,200,
100454895,172,7541,6,88603,747733,2,49702,200,
100454895,172,16922,6,88603,747733,2,49702,200,
100454895,172,19946,6,88603,747733,2,49702,200,
100454895,172,33574,6,88603,747733,2,49702,200,
100454895,172,8943,6,88603,747733,2,49702,200,
100454895,172,24220,6,88603,747733,2,49702,200,
100454895,172,9538,6,88603,747733,2,49702,200,
100454895,172,22024,6,88603,747733,2,49702,200,
100454895,172,26360,6,88603,747733,2,49702,200,
100454895,172,1359,6,88603,747733,2,49702,200,
100454895,172,29734,6,88603,747733,2,49702,200,
100454895,172,29023,6,88603,747733,2,49702,200,
100454895,172,4283,6,88603,747733,2,49702,200,
100454896,172,10190,11,24506,747734,5,19954,144,
100454896,172,13173,11,24506,747734,5,19954,144,
100454897,172,17998,7,88604,747736,2,56487,2400,
100454897,172,20141,7,88604,747736,2,56487,2400,
100454897,172,30474,7,88604,747736,2,56487,2400,
100454897,172,9705,7,88604,747736,2,56487,2400,
100454897,172,7780,7,88604,747736,2,56487,2400,
100454897,172,33760,7,88604,747736,2,56487,2400,
100454897,172,30452,7,88604,747736,2,56487,2400,
100454897,172,23879,7,88604,747736,2,56487,2400,
100454897,172,5024,7,88604,747736,2,56487,2400,
100454897,172,8004,7,88604,747736,2,56487,2400,
100454898,172,22145,6,87585,747737,9,42860,242.8,
100454898,172,21961,6,87585,747737,9,42860,242.8,
100454898,172,9671,6,87585,747737,9,42860,242.8,
100454898,172,18106,6,87585,747737,9,42860,242.8,
100454898,172,12578,6,87585,747737,9,42860,242.8,
100454898,172,2462,6,87585,747737,9,42860,242.8,
100454898,172,22634,6,87585,747737,9,42860,242.8,
100454898,172,31918,6,87585,747737,9,42860,242.8,
100454898,172,4044,6,87585,747737,9,42860,242.8,
100454898,172,23941,6,87585,747737,9,42860,242.8,
100454898,172,12241,6,87585,747737,9,42860,242.8,
100454898,172,10023,6,87585,747737,9,42860,242.8,
100454898,172,31095,6,87585,747737,9,42860,242.8,
100454898,172,5084,6,87585,747737,9,42860,242.8,
100454898,172,32016,6,87585,747737,9,42860,242.8,
100454898,172,10466,6,87585,747737,9,42860,242.8,
100454899,172,23333,7,88605,747738,5,13454,3864.5,
100454900,172,24229,6,88606,747739,5,41863,146.7,
100454900,172,12358,6,88606,747739,5,41863,146.7,
100454901,172,2111,7,75582,747740,11,22236,800,
100454902,172,1845,6,88597,747741,2,24151,2000,
100454902,172,28282,6,88597,747741,2,24151,2000,
100454902,172,22129,6,88597,747741,2,24151,2000,
100454902,172,2175,6,88597,747741,2,24151,2000,
100454902,172,11091,6,88597,747741,2,24151,2000,
100454902,172,21963,6,88597,747741,2,24151,2000,
100454902,172,12390,6,88597,747741,2,24151,2000,
100454902,172,27753,6,88597,747741,2,24151,2000,
100454902,172,25840,6,88597,747741,2,24151,2000,
100454902,172,27276,6,88597,747741,2,24151,2000,
100454902,172,10834,6,88597,747741,2,24151,2000,
100454902,172,12368,6,88597,747741,2,24151,2000,
100454902,172,21169,6,88597,747741,2,24151,2000,
100454902,172,15978,6,88597,747741,2,24151,2000,
100454902,172,29252,6,88597,747741,2,24151,2000,
100454902,172,28633,6,88597,747741,2,24151,2000,
100454902,172,31744,6,88597,747741,2,24151,2000,
100454902,172,10312,6,88597,747741,2,24151,2000,
100454902,172,3191,6,88597,747741,2,24151,2000,
100454902,172,21274,6,88597,747741,2,24151,2000,
100454902,172,33131,6,88597,747741,2,24151,2000,
100454902,172,4895,6,88597,747741,2,24151,2000,
100454902,172,2518,6,88597,747741,2,24151,2000,
100454902,172,8591,6,88597,747741,2,24151,2000,
100454902,172,17246,6,88597,747741,2,24151,2000,
100454902,172,26989,6,88597,747741,2,24151,2000,
100454902,172,24870,6,88597,747741,2,24151,2000,
100454902,172,8846,6,88597,747741,2,24151,2000,
100454902,172,26827,6,88597,747741,2,24151,2000,
100454902,172,12638,6,88597,747741,2,24151,2000,
100454902,172,30322,6,88597,747741,2,24151,2000,
100454902,172,9441,6,88597,747741,2,24151,2000,
100454902,172,21357,6,88597,747741,2,24151,2000,
100454902,172,5811,6,88597,747741,2,24151,2000,
100454902,172,8471,6,88597,747741,2,24151,2000,
100454902,172,3484,6,88597,747741,2,24151,2000,
100454902,172,19896,6,88597,747741,2,24151,2000,
100454902,172,965,6,88597,747741,2,24151,2000,
100454902,172,23075,6,88597,747741,2,24151,2000,
100454902,172,8365,6,88597,747741,2,24151,2000,
100454902,172,2367,6,88597,747741,2,24151,2000,
100454902,172,26309,6,88597,747741,2,24151,2000,
100454902,172,32069,6,88597,747741,2,24151,2000,
100454903,172,12954,6,88607,747742,5,43580,47.6,
100454903,172,24718,6,88607,747742,5,43580,47.6,
100454903,172,8647,6,88607,747742,5,43580,47.6,
100454903,172,16608,6,88607,747742,5,43580,47.6,
100454903,172,23982,6,88607,747742,5,43580,47.6,
100454903,172,2793,6,88607,747742,5,43580,47.6,
100454903,172,9746,6,88607,747742,5,43580,47.6,
100454903,172,9622,6,88607,747742,5,43580,47.6,
100454903,172,31212,6,88607,747742,5,43580,47.6,
100454903,172,1167,6,88607,747742,5,43580,47.6,
100454903,172,29440,6,88607,747742,5,43580,47.6,
100454903,172,24907,6,88607,747742,5,43580,47.6,
100454903,172,10303,6,88607,747742,5,43580,47.6,
100454903,172,17140,6,88607,747742,5,43580,47.6,
100454903,172,5405,6,88607,747742,5,43580,47.6,
100454903,172,17965,6,88607,747742,5,43580,47.6,
100454903,172,8165,6,88607,747742,5,43580,47.6,
100454903,172,32362,6,88607,747742,5,43580,47.6,
100454903,172,15079,6,88607,747742,5,43580,47.6,
100454903,172,17367,6,88607,747742,5,43580,47.6,
100454903,172,25584,6,88607,747742,5,43580,47.6,
100454903,172,12933,6,88607,747742,5,43580,47.6,
100454903,172,1224,6,88607,747742,5,43580,47.6,
100454903,172,22417,6,88607,747742,5,43580,47.6,
100454903,172,29412,6,88607,747742,5,43580,47.6,
100454903,172,30832,6,88607,747742,5,43580,47.6,
100454903,172,16847,6,88607,747742,5,43580,47.6,
100454903,172,20150,6,88607,747742,5,43580,47.6,
100454903,172,31433,6,88607,747742,5,43580,47.6,
100454903,172,17772,6,88607,747742,5,43580,47.6,
100454903,172,10069,6,88607,747742,5,43580,47.6,
100454903,172,21031,6,88607,747742,5,43580,47.6,
100454903,172,13624,6,88607,747742,5,43580,47.6,
100454903,172,20934,6,88607,747742,5,43580,47.6,
100454903,172,31002,6,88607,747742,5,43580,47.6,
100454903,172,2052,6,88607,747742,5,43580,47.6,
100454903,172,32644,6,88607,747742,5,43580,47.6,
100454903,172,3464,6,88607,747742,5,43580,47.6,
100454903,172,10463,6,88607,747742,5,43580,47.6,
100454903,172,5164,6,88607,747742,5,43580,47.6,
100454903,172,25669,6,88607,747742,5,43580,47.6,
100454903,172,33434,6,88607,747742,5,43580,47.6,
100454903,172,8231,6,88607,747742,5,43580,47.6,
100454903,172,3022,6,88607,747742,5,43580,47.6,
100454903,172,2484,6,88607,747742,5,43580,47.6,
100454903,172,22983,6,88607,747742,5,43580,47.6,
100454903,172,23692,6,88607,747742,5,43580,47.6,
100454903,172,11708,6,88607,747742,5,43580,47.6,
100454903,172,27034,6,88607,747742,5,43580,47.6,
100454903,172,8452,6,88607,747742,5,43580,47.6,
100454903,172,11092,6,88607,747742,5,43580,47.6,
100454903,172,8354,6,88607,747742,5,43580,47.6,
100454903,172,17908,6,88607,747742,5,43580,47.6,
100454903,172,20605,6,88607,747742,5,43580,47.6,
100454903,172,33304,6,88607,747742,5,43580,47.6,
100454903,172,22749,6,88607,747742,5,43580,47.6,
100454903,172,19500,6,88607,747742,5,43580,47.6,
100454903,172,21151,6,88607,747742,5,43580,47.6,
100454903,172,10887,6,88607,747742,5,43580,47.6,
